No.,Insurance undertaking,category,value,Tabelle,year
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Earned premiums,7287000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-direct!Net of reinsurance!Earned premiums,812000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-direct!Net of reinsurance!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,22842000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,1057000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,5164000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,37000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,20000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,2358000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,1609000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,-58000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,1957000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,494000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,-367000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,887000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-direct!Net of reinsurance!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,56,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,48,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,65,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,25,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,5,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,-6,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,37,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,-20220,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,49,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,-56,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,53,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,51,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,-5,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,109,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-direct!Net of reinsurance!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,1393000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,132000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,34000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,2000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,1500000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,506000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,198000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-inwards reinsurance!Gross amount!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,248000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,-2000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,-146000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,11000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,-47000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,-91000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,778000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,-5000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,211000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,18,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,-111,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,32,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,-2755,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,-59711,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,52,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,-1,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,107,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Sonstige Transportgüter-inwards reinsurance!Gross amount!Claims ratio in %,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Sonstige Transportgüter-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Sonstige Transportgüter-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Sonstige Transportgüter-inwards reinsurance!Net of reinsurance!Earned premiums,1393000,"Table 46:  Claims ratios ""Transport other"" (Non-life insurance other than health)",2018
