No.,Insurance undertaking,category,value,Tabelle,year
101,MUKI V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,7000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,24000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,5000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,411000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,664000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,133000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,329000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,1662000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,83000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,397000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,38000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,20000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,29678000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sturmschaden-inwards reinsurance!Net of reinsurance!Earned premiums,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,4000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,33000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,482000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,271000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,85000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,168000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,1440000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,-3000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,207000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,38000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,1000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,26998000,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sturmschaden-inwards reinsurance!Net of reinsurance!Claims,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,53,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,139,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,117,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,41,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,64,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,51,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,929300,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,87,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,-3,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,52,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,101,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,4,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,91,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sturmschaden-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 39:  Claims ratios ""Windstorm"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,12654000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,860000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Maschinen-direct!Gross amount!Earned premiums,6823000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,13754000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,3076000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,6284000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Maschinen-direct!Gross amount!Earned premiums,840000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,9985000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,13000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Maschinen-direct!Gross amount!Earned premiums,767000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,2204000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,4965000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,216000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Maschinen-direct!Gross amount!Earned premiums,549000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,1676000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,17641000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,17200000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,9393000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,419000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Maschinen-direct!Gross amount!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,6375000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Maschinen-direct!Gross amount!Claims,31000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Maschinen-direct!Gross amount!Claims,2848000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,7147000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,1552000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,3408000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims,518000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Claims,6274000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,5000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Maschinen-direct!Gross amount!Claims,10813000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Claims,1715000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,1977000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,53000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims,137000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,785000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
