VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
165,ERGO Versicherung AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,37,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,110,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,37,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,171,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Hagel-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Hagel-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,37000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,425000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,112000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,1084000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,52000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,283000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,30000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,468000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,426000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,67000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Hagel-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,806000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,42000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,429000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,101000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,284000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,11000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,515000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,157000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-170000,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Hagel-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,190,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,37,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,40,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Hagel-indirekt!Eigenbehalt!Schadensatz in %,195,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,100,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Hagel-indirekt!Eigenbehalt!Schadensatz in %,37,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,110,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,37,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,-253,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Hagel-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 43:  Betriebsergebnisse ""Hagel"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,2537000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,17000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,14000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,1806000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Tier-direkt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,1632000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,9000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,6000,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Tier-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 44:  Betriebsergebnisse ""Tier"" (Schaden-Unfallversicherung)",2018
