VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
151,HAGEL V.a.G.,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,16000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,4000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,6979000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Reisegepäck-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,64,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,96,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,41,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,242,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,25,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,107,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,37,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,76,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Reisegepäck-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,21607000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,89000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,11705000,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Reisegepäck-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,54,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Reisegepäck-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 45:  Betriebsergebnisse ""Reisegepäck"" (Schaden-Unfallversicherung)",2019
