VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
148,Acredia Versicherung AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,5000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,18000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,138000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,1604000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,969000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,12000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Computer-direkt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,20,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,-112,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Computer-direkt!Gesamtrechnung!Schadensatz in %,10,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,43,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,112,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,7,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Computer-direkt!Gesamtrechnung!Schadensatz in %,81,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,7,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,29,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,4,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,24,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,16,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,29,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,32,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,26,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Computer-direkt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,2008000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,555000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,132000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,5293000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,5000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,281000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,1000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,78000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,285000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,132000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,21000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,3000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,636000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,3623000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,2909000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,47000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Computer-direkt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,521000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-650000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,8000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,2094000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,18000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,19000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,6000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,101000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,5000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,6000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,111000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,1326000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,946000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,12000,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Computer-direkt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Computer-direkt!Eigenbehalt!Schadensatz in %,26,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Computer-direkt!Eigenbehalt!Schadensatz in %,-117,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Computer-direkt!Eigenbehalt!Schadensatz in %,6,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,40,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Schadensatz in %,332,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,7,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Computer-direkt!Eigenbehalt!Schadensatz in %,60,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Computer-direkt!Eigenbehalt!Schadensatz in %,7,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,35,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Computer-direkt!Eigenbehalt!Schadensatz in %,4,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,27,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Computer-direkt!Eigenbehalt!Schadensatz in %,18,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Computer-direkt!Eigenbehalt!Schadensatz in %,37,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Computer-direkt!Eigenbehalt!Schadensatz in %,33,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Computer-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 42:  Betriebsergebnisse ""Computer"" (Schaden-Unfallversicherung)",2016
